title,price
"MSI Summit E16 Flip, Intel i7-1195G7, 16"" QHD+ IPS-Level 120Hz Panel Laptop (16GB/1TB NVMe SSD/Windows 10 Home/Nvidia RTX3050 4GB Graphics/Ink Black/2Kg), A11UCT-085IN",142550
"(Refurbished) ASUS TUF Gaming F15 (2021), 15.6-inch (39.62 cms) FHD 144Hz, Intel Core i5-11400H 11th Gen, GeForce RTX 3060 6GB Graphics, Gaming Laptop(16GB/512GB SSDWindows 10/Gray/2.3 Kg), FX566HM-HN104T",61192
LENOVO (82C3A001IH) V15-IGL Intel Celeron Processor N4020 /4G RAM/1TB HDD/ DOS/ 15.6”/ 1 Year Warranty,31499
"(Refurbished) Acer Travelmate Laptop P446-Z8c Intel Core i5-5200u Processor , 12 GB Ram & 256 GB SSD, Windows 10 Pro , Ultra Slim & Light 1.66 Kg Notebook Computer",22990
"(Renewed) Acer Travelmate Laptop P446-Z8c Intel Core i5-5200u Processor, 4 GB Ram & 128 GB SSD, (Ultra Slim & Light 1.66 Kg) Notebook Computer",19490
"(Refurbished) Acer Travelmate Windows 10 Pro Laptop P446-Z8c Intel Core i5-5200u Processor , 4 GB Ram & 256 GB SSD, - Ultra Slim & Light 1.66 Kg Notebook Computer",19990
"(Refurbished) Acer Travelmate Laptop Windows 10 Pro P446-Z8c Intel Core i5-5200u Processor , 12 GB Ram & 512 GB SSD, - Ultra Slim & Light 1.66 Kg Notebook Computer",23990
"(Refurbished) Acer Travelmate Laptop P446-Z8c Intel Core i5-5200u Processor , 8 GB Ram & 256 GB SSD, (Ultra Slim & Light 1.66 Kg) Notebook Computer",20990
"(Refurbished) Acer Travelmate Laptop P446-Z8c Intel Core i5-5200u Processor , 4 GB Ram & 512 GB SSD, (Ultra Slim & Light 1.66 Kg) Notebook Computer",20990
"(Renewed) Acer Travelmate Laptop P446-Z8c Intel Core i5-5200u Processor, 12 GB Ram & 128 GB SSD, (Ultra Slim & Light 1.66 Kg) Notebook Computer",22490
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 16 GB Ram & 2TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",31190
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 4 GB Ram & 1TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",25990
"Dell (Renewed) Latitude Laptop E7480 Intel Core I5-6200U Processor 6Th Gen,8 Gb Ram&128 Gb Ssd,14.1 Inches (Ultra Slim&Feather Light 1.37Kg) Notebook Computer,Windows 10 Pro",17124
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 64 GB Ram & 2TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",39690
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 64 GB Ram & 256 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",32990
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 64 GB Ram & 512 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",33790
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 32 GB Ram & 128 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",25990
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 64 GB Ram & 1TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",35790
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 8 GB Ram & 2TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",30390
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 4 GB Ram & 2TB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",29890
"(Refurbished) Dell Latitude Laptop E7480 Intel Core i5 - 6200u Processor 6th Gen, 64 GB Ram & 128 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",32590
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 4 GB Ram & 256 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.37KG) Notebook Computer",17990
"(Renewed) Dell Latitude Laptop E7480 Intel Core i5-6200u Processor 6th Gen, 4 GB Ram & 128 GB SSD, 14.1 Inches (Ultra Slim & Feather Light 1.58KG) Notebook Computer",22790
"(Refurbished) Acer Swift 3 SF313-52 10th Gen Intel Core i5-1035G4 Processor 13.5 inches 2256 X 1504, LCD",36990
"Lenovo V15 Intel Core i3 11th Gen 15.6-inch Full HD Laptop (4GB RAM/ 256GB SSD/Windows 10 Home/Grey/ 1.7 kg), 82KBA001IH",32990
(Renewed) Lenovo ThinkPad 14 inch (35.56 cm) HD Laptop (i3 7th Gen/8 GB DDR4 RAM/256 GB SSD/WiFi/Bluetooth 4.0/Windows 10 Pro/USB 3.0/MS Office/Webcam/Integrated Graphics/Thin and Light Laptop),27999
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 4 GB Ram & 1TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",37890
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 16 GB Ram & 2TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",47390
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 32 GB Ram & 1TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",54490
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 32 GB Ram & 2TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",56890
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 16 GB Ram & 1TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",44990
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 8 GB Ram & 1TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",40290
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 8 GB Ram & 2TB GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",42690
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 64 GB Ram & 128 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",67890
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 8 GB Ram & 128 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",34599
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 4 GB Ram & 128 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",32390
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 8 GB Ram & 512 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",37690
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 32 GB Ram & 128 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",48890
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 64 GB Ram & 256 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",68490
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 32 GB Ram & 512 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",51890
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 4 GB Ram & 256 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",19990
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 32 GB Ram & 256 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",49490
"(Renewed) HP Elitebook Laptop 640G2 Intel Core i5-6200u Processor, 16 GB Ram & 256 GB ssd, Win10, 14.1 inches, Optical Drive Notebook Computer",40090
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /64 GB/2 TB SSD/ 1TB HDD/Windows 10 Pro/Silver /14 Inch Screen),39988
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /4 GB/128 GB SSD/ 2TB HDD/Windows 10 Pro/Silver /14 Inch Screen),28090
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /64 GB/2 TB SSD/ 500GB HDD/Windows 10 Pro/Silver /14 Inch Screen),38688
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /4 GB/128 GB SSD/ 500GB HDD/Windows 10 Pro/Silver /14 Inch Screen),24590
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5-6300U /8 GB/2 TB SSD/Windows 10 Pro/Silver /14 Inch Screen),29990
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /64 GB/2 TB SSD/ 320GB HDD/Windows 10 Pro/Silver /14 Inch Screen),38588
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /32 GB/1 TB SSD/ 1TB HDD/Windows 10 Pro/Silver /14 Inch Screen),36790
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /8 GB/256 GB SSD/ 2TB HDD/Windows 10 Pro/Silver /14 Inch Screen),29690
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5-6300U /64 GB/2 TB SSD/Windows 10 Pro/Silver /14 Inch Screen),37988
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5-6300U /4 GB/2 TB SSD/Windows 10 Pro/Silver /14 Inch Screen),27390
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5-6300U /64 GB/1 TB SSD/Windows 10 Pro/Silver /14 Inch Screen),39288
(Refurbished) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5 - 6300U /8 GB/256 GB SSD/ 320GB HDD/Windows 10 Pro/Silver /14 Inch Screen),25990
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG(6th Gen Intel Core i5-6300U /4 GB/1 TB SSD/Windows 10 Pro/Silver /14 Inch Screen),28790
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /64 GB/2 TB SSD/ 2TB HDD/Windows 10 Pro/Silver /14 Inch Screen),44190
(Renewed) HP 840g3 Elitebook Ultra Light 1.5 KG Hybrid (6th Gen Intel Core i5-6300U /4 GB/128 GB SSD/ 320GB HDD/Windows 10 Pro/Silver /14 Inch Screen),24490
ASUS Intel TUF Dash F15 FX516PM-HN174TS i7-11370H/ RTX3060- 6GB/ 8G+8G/ 1T SSD/ 15.6 FHD-144hz/ Backlit/ 76Wh/ Win 10/ Office Home Student 2019/ / 1C-Moonlight White,119900
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5-6300U /64 GB/240 GB SSD/Windows 10 Pro/Silver /14 Inch Screen),35288
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5-6300U /64 GB/1000 GB HDD/Windows 10 Pro/Silver /14 Inch Screen),35890
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5-6300U /64 GB/320 GB HDD/Windows 10 Pro/Silver /14 Inch Screen),36390
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5-6300U /64 GB/180 GB SSD/Windows 10 Pro/Silver /14 Inch Screen),35087
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5-6300U /64 GB/120 GB SSD/Windows 10 Pro/Silver /14 Inch Screen),36490
(Renewed) HP 840g3 Elitebook Ultralight 1.48 KG (6th Gen Intel Core i5-6300U /64 GB/512 GB SSD/Windows 10 Pro/Silver /14 Inch Screen),38590
"(Refurbished) ASUS ZenBook Flip 13 (2021) OLED, 13.3-inch (33.78 cms) FHD Intel Evo Core i5-1135G7 11th Gen, Touch 2-in-1 Laptop (8GB/512GB SSD/Windows 10 Pro/Intel Iris Xe Graphics/Grey/1.3 kg) UX363EA-HP296R",56685
ASUS G513QC-HN088TS,110990
"ASUS VivoBook S14 AMD Ryzen 5 5500U, 14-inch FHD IPS Thin and Light Laptop (8GB RAM/1TB NVMe SSD/Windows 10/MS Office H&S 2019/Integrated Graphics/Resolute Red/1.40 kg), M433UA-EB583TS",63990
"Lenovo V15 Intel Core i3 11th Gen 15.6"" FHD Thin and Light Laptop (4GB RAM/ 256GB SSD/Windows 10 Home/Black/ 1.70 kg), 82KB00EVIN",32930
"Lenovo V15 Intel Core I5 10th Gen Processor, 8gb Ram 512GB SSD, Windows 11 HSL with MS Office 2021, Integrated Graphics 15.6 Inch Full HD Display,Iron Grey(Silver), 1 Year Warranty",39590
(Refurbished) VAIO SE14 NP14V3IN033P 14-inch( Intel Core i5-1135G7 Intel Iris Xe Graphics 8GB/512GB SSD,28500
"(Refurbished) Lenovo IdeaPad S340 10th Gen Intel Core i5 14"" (35.56cms) Full HD IPS Thin and Light Lapto",32990
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 256 GB SSD & 2TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",37490
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 512 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",33590
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 128 GB SSD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",31790
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 256 GB SSD & 1TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",36190
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 256 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",30790
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 128 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",32690
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 512 GB SSD & 2TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",37390
"(Renewed) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 128 GB SSD & 2TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",36490
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 128 GB SSD & 500GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",30490
"(Renewed) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 512 GB SSD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",32690
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 128 GB SSD & 1TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",34990
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 128 GB SSD & 2TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",33490
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 256 GB SSD & 2TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",21504
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 512 GB SSD & 500GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",37390
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 512 GB SSD & 2TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",40390
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 128 GB SSD & 1TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",34990
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 128 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",29690
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 512 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",36590
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 512 GB SSD & 1TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",38990
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 256 GB SSD & 1TB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",33190
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 512 GB SSD & 500GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",22045
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 256 GB SSD & 320GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",33790
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 8 GB Ram & 256 GB SSD & 500GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",29999
"(Refurbished) Lenovo Thinkpad Laptop X240 Intel Core i5 - 4300u Processor, 4 GB Ram & 256 GB SSD & 500GB HDD, Win10, 12.5 Inches 1.3 KG Ultralight Computer",31490
"Dell Latitude 5320 Laptop - 13.3"" FHD Display - 2.4 GHz Intel Core i5 4-Core (11th Gen) - 256GB SSD - 8GB - Iris Xe Graphics - Windows 10 pro",71990
ASUS TUF F15 FX566LU-HN222TS Intel I7-10870H/ GTX1660Ti-6GB/8GB+8GB/ 1T SSD/ 15.6 inches FHD-144hz/ RGB Backlit/ WIFI6/ 90Wh/ Windows 10/ MSO H&S 2019/ Fortress Gray/,99800
"(Refurbished) Acer Swift 3X 14"" FHD IPS Display Ultra Thin and Light Notebook (Intel i7 - 11th Gen/16 GB RAM+ 32GB Optane/512GB SSD/Win10/Microsoft Office 2019/Intel Iris Xe Max/Steam Blue/1.37 Kg), SF314-510G",49990
ASUS TUF Dash Intel Windows 10 15 FX516PM-AZ154T,120000
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 1 TB SSD, 14.1 Inches HD Screen Notebook Computer",22090
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 64 GB Ram & 128 GB SSD, 14.1 Inches HD Screen Notebook Computer",22990
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 64 GB Ram & 256 GB SSD, 14.1 Inches HD Screen Notebook Computer",27290
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 64 GB Ram & 2TB SSD, 14.1 Inches HD Screen Notebook Computer",37690
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 256 GB SSD, 14.1 Inches HD Screen Notebook Computer",16400
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 32 GB Ram & 128 GB SSD, 14.1 Inches HD Screen Notebook Computer",23990
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 2TB SSD, 14.1 Inches HD Screen Notebook Computer",27990
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 1 TB SSD, 14.1 Inches HD Screen Notebook Computer",21190
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 64 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer",28090
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 2TB SSD, 14.1 Inches HD Screen Notebook Computer",24990
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /16 GB/500 GB HDD/Windows 10 Pro/Black /14 Inch Screen),35289
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /8 GB/180 GB SSD/Windows 10 Pro/Black /14 Inch Screen),20189
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 4 GB Ram & 1 TB SSD, 14.1 Inches HD Screen Notebook Computer",21190
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 64 GB Ram & 512 GB SSD, 14.1 Inches HD Screen Notebook Computer",28090
"(Renewed) Dell Latitude Laptop E5470 Intel Core i5 6th Gen. - 6200u Processor, 8 GB Ram & 2TB SSD, 14.1 Inches HD Screen Notebook Computer",24990
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /16 GB/500 GB HDD/Windows 10 Pro/Black /14 Inch Screen),35289
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /8 GB/180 GB SSD/Windows 10 Pro/Black /14 Inch Screen),20189
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /4 GB/1000 GB HDD/Windows 10 Pro/Black /14 Inch Screen),17757
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /4 GB/120 GB SSD/Windows 10 Pro/Black /14 Inch Screen),21289
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /8 GB/320 GB HDD/Windows 10 Pro/Black /14 Inch Screen),18389
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /16 GB/120 GB SSD/Windows 10 Pro/Black /14 Inch Screen),25288
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /4 GB/180 GB SSD/Windows 10 Pro/Black /14 Inch Screen),17189
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /16 GB/240 GB SSD/Windows 10 Pro/Black /14 Inch Screen),26489
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /16 GB/180 GB SSD/Windows 10 Pro/Black /14 Inch Screen),26189
(Refurbished) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /16 GB/1000 GB HDD/Windows 10 Pro/Black /14 Inch Screen),26789
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /4 GB/500 GB HDD/Windows 10 Pro/Black /14 Inch Screen),25879
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /8 GB/512 GB SSD/Windows 10 Pro/Black /14 Inch Screen),23189
(Refurbished) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /4 GB/320 GB HDD/Windows 10 Pro/Black /14 Inch Screen),20365
(Renewed) HP 840g2 EliteBook Laptop (Intel Core i5-5300u /4 GB/240 GB SSD/Windows 10 Pro/Black /14 Inch Screen),17112
"(Renewed) HP Intel 6th Gen Core i5-6267U 14.5-Inch (36.83 cms) HD (1366 X 768) MP Laptop (4 GB/500 GB HDD/Windows 10 Pro/MS Office 2019 /Intel/Silver/2.20 Kg), 840 G3",23890
"(Renewed) HP Intel 6th Gen Core i5-6267U 14.5-Inch (36.83 cms) HD (1366 X 768) MP Laptop (4 GB/128 GB SSD/Windows 10 Pro/MS Office 2019 /Intel/Silver/2.20 Kg), 840 G3",24790
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 1 TB SSD, 14.1 Inches Full HD Screen Notebook Computer",36390
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (4 GB/128 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-4-128",23490
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (4 GB/256 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-4-256",23890
"(Refurbished) Dell Latitude Windows 10 Pro Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 4 GB R",30590
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (8 GB/128 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-8-128",23990
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 1 TB SSD, 14.1 Inches Full HD Screen Notebook Computer",36390
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (4 GB/128 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-4-128",23490
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (4 GB/256 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-4-256",23890
"(Refurbished) Dell Latitude Windows 10 Pro Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 4 GB R",30590
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (8 GB/128 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-8-128",23990
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 4 GB Ram & 512 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",24690
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 2TB GB SSD, 14.1 Inches Full HD Screen Notebook Computer",40290
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 512 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",34490
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (16 GB/512 GB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-16-512",25990
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 128 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",32990
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 16 GB Ram & 128 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",24790
"(Renewed) Dell Intel 7th Gen Intel Core i5 14.1-Inch (35.81 cms) Full HD (1920 X 1080) Pixels Laptop (8 GB/2 TB SSD/Windows 10 Pro/1.74 Kg), E5480-i5-8-2TB",30990
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 32 GB Ram & 256 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",27190
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 64 GB Ram & 256 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",33690
"(Renewed) Dell Latitude Laptop E5480 Intel Core i5 7th Gen. - 7300u Processor, 32 GB Ram & 128 GB SSD, 14.1 Inches Full HD Screen Notebook Computer",26690
